loan_id,m13
131,0.036889004717954345
132,0.005595864651515504
133,0.026663048524665514
134,0.00211396149975234
135,0.0024116169424720775
136,0.016379338979838346
137,0.011971412403293429
138,0.02397321198012608
139,0.003108511079683838
140,0.00895148931939566
141,0.025373041493084617
142,0.00941701085989789
143,0.04096683766583009
144,0.01374570696972069
145,0.021560158691910553
146,0.009676444596210847
147,0.008785512742675711
148,0.04309604223508347
149,0.011287120622135903
150,0.014820274148763147
151,0.021954686993104017
152,0.007226257880676789
153,0.0040642804683693745
154,0.01824273650878819
155,0.011297652442276809
156,0.0026758876707611216
157,0.010685235327246904
158,0.010782259433359276
159,0.014778041695408774
160,0.013080211115640481
161,0.006634437616086463
162,0.018086788896092106
163,0.003549244024813076
164,0.015897536711735938
165,0.015230978276439065
166,0.02787002706945614
167,0.00407974249761128
168,0.026173963717674498
169,0.015326954228943966
170,0.0031662733252773773
171,0.030738354639400854
172,0.006860626001651413
173,0.006375615312646747
174,0.02631667684431648
175,0.004235909725284134
176,0.01796161662497986
177,0.009116586289663851
178,0.03136267947337476
179,0.033727677625025966
180,0.01743193050659752
181,0.06976238299861316
182,0.005879373410069562
183,0.021245499248001593
184,0.03451487081312702
185,0.010575530697882862
186,0.003998551410106187
187,0.03046088015061937
188,0.029290277550237262
189,0.05549832563324342
190,0.011641233370401698
191,0.009157969572819235
192,0.026948698613187702
193,0.008111834903651818
194,0.015383520394497398
195,0.00932583601941816
196,0.011939726855018297
197,0.0049925054520505285
198,0.017513079844073454
199,0.013205730407087574
200,0.017153869227994077
201,0.004089069174652788
202,0.005859821961312681
203,0.016557868706256373
204,0.013391036863881906
205,0.023779796727087653
206,0.003006728531475334
207,0.011790195294276832
208,0.020167764111047922
209,0.014018714493138486
210,0.044564007986447635
211,0.004286523483815827
212,0.022354945384909074
213,0.02256089692126532
214,0.09275936487019329
215,0.011986832981605891
216,0.015308664864591093
217,0.003213651048083277
218,0.004094958239469044
219,0.0078304936289325
220,0.004697368277532708
221,0.027325717333610312
222,0.008132914044644876
223,0.002260735159911405
224,0.0037329608606147223
225,0.0028285492909364226
226,0.06786974160069549
227,0.05394355869760582
228,0.018069914882149832
229,0.007155856021278677
230,0.007010860753578101
231,0.002663343391602116
232,0.004604149543621378
233,0.0065316751333548825
234,0.0034847935134029056
235,0.007400474419833795
236,0.013795039326179386
237,0.031129637438321076
238,0.010362983036052764
239,0.041781135130051335
240,0.013075711514474488
241,0.007182913118643421
242,0.01703639263551241
243,0.0029646288882900274
244,0.023182907319139055
245,0.004357658402247196
246,0.022542793077337524
247,0.0036468567880186507
248,0.003797402594230754
249,0.015346649572100747
250,0.05047058596768449
251,0.012285247327877783
252,0.041097094242034
253,0.00601779163697119
254,0.005570284029530151
255,0.10588834367380967
256,0.01390546750374304
257,0.01370274815630361
258,0.01233909666787849
259,0.008561747135831417
260,0.0019177294085810257
261,0.014656546258723924
262,0.017630178820171868
263,0.05751405556739039
264,0.006117743812540572
265,0.010907280170285152
266,0.01979373475252009
267,0.04631836806073079
268,0.08891247666051273
269,0.025174311778593052
270,0.007734925196095373
271,0.06312798620429608
272,0.014767979876967777
273,0.05341776476150421
274,0.005364740853464103
275,0.005282764194035037
276,0.01128195937621605
277,0.006367174535718449
278,0.005819910919185909
279,0.014850919342380432
280,0.009356410808059271
281,0.009303758933432727
282,0.026154622920129388
283,0.006324009221910933
284,0.007971978314403994
285,0.006249556799082963
286,0.015054926077853147
287,0.006615012573459837
288,0.012488555773095347
289,0.06859802711055762
290,0.006420773128357227
291,0.01548527483548581
292,0.012997787039276176
293,2.094978903823311
294,0.014485973080153194
295,0.007797014676159028
296,0.018746330192827274
297,0.019468965620123617
298,0.017546522054159824
299,0.004811645273690648
300,0.004447398808865548
301,0.006359028876499607
302,0.08519340419276797
303,0.08528888617591815
304,0.003946444074637284
305,0.0174905413913602
306,0.016169528634658283
307,0.01240740736191366
308,0.007262616904288194
309,0.007348071114187077
310,0.007191462378586923
311,0.010311180023933142
312,0.05411984569880901
313,0.01705168867781165
314,0.006424923652821575
315,0.015322650211749427
316,0.00302163453749086
317,0.002486241373828516
318,0.009735862211826776
319,0.058266844187840804
320,0.002727865784176024
321,0.006447556313754697
322,0.0104134549915947
323,0.0034923061119684685
324,0.002407099993464031
325,0.023521372139396104
326,0.033315630832033274
327,0.008126441779872007
328,0.008293987272574781
329,0.0070189364039561115
330,0.00963879480845705
331,0.0066283547320502905
332,0.015898849934930414
333,0.051805496745310625
334,0.005289627056328579
335,0.02736017567085105
336,0.024932486987157727
337,0.011237041515418784
338,0.00785594537093768
339,0.005171181637909849
340,0.011878346139700504
341,0.015192730610028196
342,0.014654089425220805
343,0.002652477144304115
344,0.011545763295977049
345,0.00753578976425952
346,0.009839413847682534
347,0.042138458392276985
348,0.0030247214956995233
349,0.011312369738568275
350,0.0037156366874582483
351,0.004174804015578379
352,0.004532395437108285
353,0.018688932000563138
354,0.033452291250566896
355,0.018042800234527506
356,0.0050303058250915625
357,0.031888657568779545
358,0.008353859747399682
359,0.013550112568794554
360,0.009982543753979004
361,0.003221954109761967
362,0.007764918431818338
363,0.013269426621126144
364,0.02599140356013616
365,0.02130204715891159
366,0.0036264801008729693
367,0.015784499326391904
368,0.06403043299515572
369,0.0037035682096102822
370,0.009553623698277992
371,0.008361187988579986
372,0.008997101635630953
373,0.005579695860952782
374,0.021109531658010945
375,0.013831639771764243
376,0.008577563991395148
377,0.0031346430167084813
378,0.003254746204691125
379,0.017119564155296235
380,0.004352363051390691
381,0.03205507028375079
382,0.039578210666393124
383,0.021114778030726537
384,0.06688995939655182
385,0.017159752980989613
386,0.0063405300876039575
387,0.010471751563657554
388,0.04290369798917533
389,0.0046510434043538955
390,0.00448469589612526
391,0.007227634372331258
392,0.01612729808804244
393,0.010636616137776613
394,0.010097919082064708
395,0.0299911785520193
396,0.009700637170973508
397,0.0547037314473764
398,0.009685426443990359
399,0.05207144924510504
400,0.02479951007264823
401,0.01044764205936191
402,0.03669031364004972
403,0.00756149139436392
404,0.029158054488331496
405,0.008456554937968404
406,0.00873916088251239
407,0.012331969864632374
408,0.018302669390281873
409,0.010685923168234107
410,0.035165090719580384
411,0.024626349006577078
412,0.02350435547473196
413,0.011008615270356011
414,0.033678156586979334
415,0.0038731327402560163
416,0.0032661236339272715
417,0.006412538349202839
418,0.01770520491904848
419,0.005864544408200001
420,0.025409063179200407
421,0.013255485446827298
422,0.00345362400070078
423,0.048516304887816185
424,0.07313960735088933
425,0.011301172359476787
426,0.002232578892490522
427,0.08392214321105922
428,0.013983180553365795
429,0.027208255691959757
430,0.06035261178678918
431,0.04349360025621918
432,0.03740434370852798
433,0.00620810126290042
434,0.013465364792017891
435,0.018134993379249873
436,0.030517452730474535
437,0.01230831410631523
438,0.0030076377318893977
439,0.023501819591195308
440,0.014526170931981507
441,0.0038388482903944036
442,0.014901555062480242
443,0.010872454938283873
444,0.003323983189239584
445,0.006559878257544331
446,0.007224619604814346
447,0.01681448266441596
448,0.002728514751753668
449,0.0030609383120356925
450,0.3385861140521548
451,0.013102624555038501
452,0.00634487113243286
453,0.005333357878225812
454,0.004375972738771086
455,0.058204216429887726
456,0.002346948113418918
457,0.008260797100054127
458,0.002534378217982098
459,0.010081897269787811
460,4.488754164434194
461,0.044308977126303224
462,0.012676629058080945
463,0.005079983963947935
464,0.08232268530807303
465,0.041513148837064515
466,0.014302132086372474
467,0.007529594971444224
468,0.044783320497189735
469,0.010332913681832187
470,0.005815885330448212
471,0.00798926882465734
472,0.019257423182351206
473,0.024561703726651497
474,0.018014495063704578
475,0.021056843998398033
476,0.0050465115467628425
477,0.0043613997939965995
478,0.003368326518608673
479,0.013820950309367981
480,0.0039032104286063946
481,0.0030014796837070606
482,0.011218827061339282
483,0.003006105823747759
484,0.01683122632685621
485,0.004235821303687208
486,0.22215230145281228
487,0.011680550642439558
488,0.005023819182888785
489,0.008859813251516618
490,0.03954960688942312
491,0.00687172269187511
492,0.0061089972173349
493,0.012842284961910679
494,0.02894058626977652
495,0.0021014246458911003
496,0.009347631869557763
497,0.007207441066562186
498,0.0063359201334396015
499,0.005842840295958985
500,0.046960644382984196
501,0.005285031429114126
502,0.01729696341879911
503,0.039804665402414445
504,0.011081622611613438
505,0.0162270200732624
506,0.01578771027647661
507,0.041609378103700086
508,0.009885826852611534
509,0.02847228990448107
510,0.009953549465859012
511,0.039308824090536536
512,0.021232574747093585
513,0.032913153880910304
514,0.013395786588317082
515,0.004173774634703904
516,0.007880261829871879
517,0.0060168825187991975
518,0.01234931427504606
519,0.011193153361145932
520,0.00308654899907639
521,0.02852995855430007
522,0.03786532103821637
523,0.02280358138213278
524,0.026638925285456173
525,0.018395014496039575
526,0.012866486909561676
527,0.029518548518141202
528,0.01082298001305255
529,0.054945104903149425
530,0.004563446442513936
531,0.05122267637052077
532,0.03525934863849751
533,0.06049404071933478
534,0.011246365720367675
535,0.006895740237729061
536,0.004786883198018713
537,0.031221135369162194
538,0.03614905850325938
539,0.011311815639055414
540,0.020665045447227536
541,0.00621035096846994
542,0.022084998734313705
543,0.04214564133648566
544,0.02112415196531511
545,0.004385330799749751
546,0.01121550828139393
547,0.007325102350699107
548,0.011309406957461597
549,0.009313980336730308
550,0.03884718619379089
551,0.0030328286137175546
552,0.025078900906316513
553,0.022013364146746518
554,0.025083724734832554
555,0.0052812158926262695
556,0.00990827531320562
557,0.044687973207201574
558,0.002362325137814433
559,0.03073439208297231
560,0.012511296823536138
561,0.00852962598337623
562,0.004080432972853015
563,0.010090838776785621
564,0.025634808267284974
565,0.007923464797294416
566,0.020224531272433358
567,0.019424105842655165
568,0.0057100375687273415
569,0.013795432788021988
570,0.031570547110533156
571,0.01327527662892026
572,0.015980048501601316
573,0.006890070965502525
574,0.0034225659989976977
575,0.056422898027095644
576,0.006521115006891015
577,0.015648483830369018
578,0.014656943219941323
579,0.014098379971790828
580,0.008985666385136603
581,0.011984995191655745
582,0.004244959950248308
583,0.0030892868684315802
584,0.00964474057333897
585,0.0029478857634189287
586,0.04189794019021193
587,0.0060800246712502375
588,0.00625123161718906
589,0.042454489474579554
590,0.013229041965860566
591,0.02111298672718253
592,0.015284355387377532
593,0.07046443598951697
594,0.02472409465036525
595,0.026708527597994542
596,0.07158766011470989
597,0.014787362993719822
598,0.007118072403478075
599,0.06434097329637284
600,0.010742684846538396
601,0.21413298948533216
602,0.01661318382336682
603,0.06491379555047978
604,0.00368704428153056
605,0.034102483689695144
606,0.005189092446343619
607,0.01931727083161197
608,0.022992745076555694
609,0.014643656093070901
610,0.002860251615477212
611,0.009174460220378745
612,0.009388313444594842
613,0.002496712556671328
614,0.003103879886013835
615,0.0256240618947882
616,0.005956014920084405
617,0.01789305290726034
618,0.002582162656639479
619,0.006607482368310583
620,0.006504883640244473
621,0.01626176477803426
622,0.013463864145408098
623,0.0077462017618984335
624,0.06304044793845197
625,0.014144883441925639
626,0.009318189730145194
627,0.026999375035777012
628,0.013029790953841141
629,0.012770893038479659
630,0.008155415558965377
631,0.00837221056884651
632,0.031248551286142498
633,0.004865891462874037
634,0.0053890897548661025
635,0.003875683579846652
636,0.0030293679889334345
637,0.014963282579980055
638,0.006074416865590374
639,0.018389141618665956
640,0.003329591377341411
641,0.006942789387702555
642,0.008614093408488847
643,0.007809561286046127
644,0.009158362008693693
645,0.008425250995736405
646,0.018636461547171333
647,0.0037166725555136644
648,0.010034075504409018
649,0.018734986567944985
650,0.0055019460964393615
651,0.005135578969106493
652,0.05828048559917809
653,0.009143686499825181
654,0.007047910512837292
655,0.00990173426717082
656,0.04667727335627457
657,0.026437192992934996
658,0.01060790494192532
659,0.01246522818148735
660,0.010096263234186463
661,0.040998975144971
662,0.004796354487018375
663,0.005537898076215107
664,0.0052062140954082774
665,0.0038763334579616626
666,0.047519431930280596
667,0.0071940807159517955
668,0.007070488544578176
669,0.00936330563148879
670,0.008569515549314817
671,0.0037823568871580286
672,0.0029086374421009235
673,0.006322829692046917
674,0.03660267733178681
675,0.007290720054452816
676,0.01948572429546292
677,0.010037400661276683
678,0.02523409710248417
679,0.027051989309771683
680,0.03299984308699531
681,0.04586330193767666
682,0.017532207622408896
683,0.015224691336664504
684,0.01806877200036966
685,0.020244455361353872
686,0.005637682118497752
687,0.01174566780512796
688,0.03291775317067253
689,0.013682114901644483
690,0.017605863574500634
691,0.09689957893007725
692,0.024869280031422306
693,0.019494410461821394
694,0.023560641149379447
695,0.018265766989118984
696,0.006297397994585855
697,0.003936308238343446
698,0.002521119112326478
699,0.016346334429913522
700,0.008314656996610107
701,0.03381959896559522
702,0.029111975182808343
703,0.06998012920527295
704,0.00486221128990034
705,0.008437748459722401
706,0.042451624585995926
707,0.002116031923748548
708,0.007603988577608777
709,0.03643239269084543
710,0.003388580959135442
711,0.003435384254303386
712,0.003254865872185852
713,0.012515702883749959
714,0.0094326230263629
715,0.06752220147143005
716,0.018127128944561314
717,0.05669399607780804
718,0.012797123124348195
719,0.0382995014772804
720,0.022375255103698075
721,0.044475398949175876
722,0.004666240764038139
723,0.0024571206370994554
724,0.039308258398357845
725,0.039679922740907106
726,0.07447708182835006
727,0.02441866450783856
728,0.013352564346989981
729,0.02275900882038344
730,0.016844571204332137
731,0.0035387533990925827
732,0.004857793199602176
733,0.0037710031160621705
734,0.009667943911931287
735,0.0437216907962209
736,0.003647506346056591
737,0.022661667663929512
738,0.007529306669954158
739,0.021487656703048134
740,0.043541214592721283
741,0.008063361692395306
742,0.006437614986881511
743,0.0206100012797072
744,0.00397752900161959
745,0.015125536271097216
746,0.014656063636202359
747,0.0127103569814992
748,0.006346047782593671
749,0.022315276715528996
750,0.01424129607377553
751,0.005908003858217404
752,0.04419720940854974
753,0.0064975906261990415
754,0.006360908531252522
755,0.012649249791428476
756,0.010520679196335057
757,0.006651168152208802
758,0.02844400768229613
759,0.009746107568664559
760,0.03699781537377326
761,0.007526872210072821
762,0.0016266836432807007
763,0.0170124330482624
764,0.05050484758346742
765,0.025948186630525436
766,0.009980881213015233
767,0.07939187371116252
768,0.03545657258176208
769,0.010320866789936607
770,0.04964126443659572
771,0.024897158834830787
772,0.004944873242990803
773,0.02027948382666495
774,0.003555690047264842
775,0.011828400718278387
776,0.02371311932854703
777,0.0037875299602858487
778,0.008239155525529925
779,0.0040234629005613315
780,0.0017758129406240655
781,0.0039010581576010657
782,0.015108328186095346
783,0.0599869714195001
784,0.017699401319056646
785,0.03981027275430859
786,0.04937431359045639
787,0.023276967192434113
788,0.03063824961525196
789,0.03948345572872194
790,0.017676112673506807
791,0.016413891380936536
792,0.006099422751991602
793,0.009235826036313946
794,0.028331376037875854
795,0.0727363933402812
796,0.010274742948976246
797,0.00770184264276984
798,0.014819661499695984
799,0.008699412368876414
800,0.007542420964718269
801,0.017756771020685642
802,0.006751323200186654
803,0.014211751986223167
804,0.005983911910073339
805,0.01863261763025479
806,0.07537365869025636
807,0.009077134603195858
808,0.028256187942781136
809,0.010269027328309942
810,0.05407077660335464
811,0.003162357906416321
812,0.028139117758275208
813,0.004011427144704253
814,0.01389215592616751
815,0.0024259326110267713
816,0.0036530507330319365
817,0.006434152710264311
818,0.009905919647455198
819,0.01965273878923026
820,0.037512438698963105
821,0.003425122669054146
822,0.004050306512652149
823,0.027412559013425944
824,0.003655855350586294
825,0.020899196880231365
826,0.05275778120221916
827,0.04509478996125302
828,0.00512227241498083
829,0.04835715083931716
830,0.015393318306632934
831,0.011687466502637144
832,0.0027292764647912013
833,0.005079051893672505
834,0.12787614913941953
835,0.008560351827828485
836,0.014497977911300124
837,0.05494300005602275
838,0.013662963448473078
839,0.05318678019206595
840,0.005770695013323654
841,0.0458616935617335
842,0.023938313378325422
843,0.00795629516882911
844,0.006909467151931199
845,0.005618459485099979
846,0.0073816522877929325
847,0.008812321169671546
848,0.004787720157505275
849,0.0296330782654026
850,0.0055129159911226095
851,0.07494733908702474
852,0.06513034930324008
853,0.0020044337209987537
854,0.009723485035425732
855,0.036924650635755035
856,0.044367652446108075
857,0.005904569401591937
858,0.02472477517830432
859,0.016589056028111424
860,0.016950225198284555
861,0.0070482109362496196
862,0.04262057783344588
863,0.007445254746100705
864,0.00522032500360211
865,0.004058834732129587
866,0.005147626351116879
867,0.0017403687318118988
868,0.008490667882393808
869,0.03435769517163532
870,0.007817233558745713
871,0.0038793707878624836
872,0.008070876527108823
873,0.004710754761103719
874,0.015945873357556307
875,0.00951475836927849
876,0.021003361431461583
877,0.007033413246037299
878,0.03815738169859303
879,0.020546226761963524
880,0.011107937705650451
881,0.010975677301275312
882,0.004865932074853083
883,0.029655172614757114
884,0.07601354582886741
885,0.07339978756767811
886,0.01955194950663143
887,0.08033823131892043
888,0.012244200905458151
889,0.006634511169724552
890,0.05802870496652506
891,0.048291494517778866
892,0.040719430192698615
893,0.011285428492115017
894,0.035619008053969205
895,0.007291728100614546
896,0.08503487054260883
897,0.020452038223702857
898,0.007051764526837295
899,0.005393566942161549
900,0.029876569156716635
901,0.005983093334861411
902,0.04652656216312173
903,1.377373326044954
904,0.061916512966843654
905,0.024085629768012942
906,0.005437301066847194
907,0.01249966350584975
908,0.012477280614029395
909,0.012527126617504354
910,0.008778497992066982
911,0.0035307894767492927
912,0.003258744186127779
913,0.015276405265753391
914,0.015256162658696209
915,0.014439325556239058
916,0.07591569285597881
917,0.058995980279181695
918,0.02472077039624531
919,0.015692375532784287
920,0.018286761379588415
921,0.01884939816680286
922,0.013116250460248714
923,0.007622926758580981
924,0.011551199092375146
925,0.00920233056327703
926,0.013368397241224435
927,0.002119782934283141
928,0.0035447267802646235
929,0.014718560376674147
930,0.010643043216653141
931,0.00944848470578016
932,0.012497017798363362
933,0.006104498909289241
934,0.00846028765336598
935,0.0077154592579871655
936,0.039421558458839524
937,0.00204100873783151
938,0.0035966886253813103
939,0.04232132042785375
940,0.03523400599669343
941,0.00398277696272834
942,0.00905446048641608
943,0.005434653859765109
944,0.017301132753112722
945,0.005970641207065748
946,0.023894505387906446
947,0.025461382888052327
948,0.03492401696118344
949,0.036095715791941575
950,0.007387941871353232
951,0.006790176767107722
952,0.0031318781742117035
953,0.04353578363643045
954,0.007140524272214319
955,0.0030286219973110094
956,0.00903992355767865
957,0.03584745775482772
958,0.00789249452116871
959,0.0038117720681884962
960,0.00440988493228567
961,0.0051424788385913975
962,0.02884193953088251
963,0.003171344714246848
964,0.003966278133442514
965,0.007329487019062682
966,0.005132370232840302
967,0.03986815916398557
968,0.023349125623092697
969,0.01116800083132981
970,0.008092584365405251
971,0.016455506246975164
972,0.013045261366575122
973,0.019038528450925022
974,0.011213129595070247
975,0.023516462076429247
976,0.017221742830026227
977,0.0037816880058959305
978,0.004635693914293009
979,0.008919043001966932
980,0.0367580224092213
981,0.007622052585615357
982,0.016975480300811085
983,0.017036338904176752
984,0.012850266764992744
985,0.07014130553561404
986,0.016830971630012723
987,0.02125804437018217
988,0.004560491721887232
989,0.01165164035707099
990,0.01311518794984419
991,0.03181960604920923
992,0.024093175903942235
993,0.01226096200860758
994,0.010048823636077862
995,0.018754220809065233
996,0.007447713838739834
997,0.05117816043743255
998,0.06173733224694172
999,0.023310350457778312
1000,0.006274304862443974
1001,0.028922683584703145
1002,0.025356672116297246
1003,0.006545824459566631
1004,0.018908201778437946
1005,0.006115575875601079
1006,0.020724052601587564
1007,0.008431749654912593
1008,0.0244157203317954
1009,0.016700668915022362
1010,0.008649772416473786
1011,0.03571677917236371
1012,0.022713980554915202
1013,0.006281953960412166
1014,0.04921325333921664
1015,0.005203068934868108
1016,0.038057187798313866
1017,0.08900863969772851
1018,0.021982656749337158
1019,0.031465100723205935
1020,0.0028119653563279823
1021,0.005408177718088904
1022,0.047799211546430485
1023,0.09076732987594102
1024,0.00948228161879954
1025,0.003064996161613703
1026,0.013752471721350102
1027,0.014090420565953648
1028,0.03325772997110087
1029,0.0102787333090608
1030,0.00199115875373101
1031,0.004370965880554503
1032,0.012455931142639072
1033,0.006009227442844885
1034,0.010273561737284677
1035,0.027117269531674
1036,0.002685165778006955
1037,0.02611374372021572
1038,0.00322230427958859
1039,0.005791383173400457
1040,0.007173033889059967
1041,0.00415950082720849
1042,0.014980909048843197
1043,0.024863501878681582
1044,0.0025459139780858947
1045,0.009732112452332907
1046,0.02525109134682728
1047,0.007496224888936361
1048,0.014318583159018763
1049,0.006245248027788885
1050,0.013092795159942664
1051,0.003676518583882757
1052,0.09422019918620986
1053,0.014566225328603515
1054,0.028342826271186415
1055,0.008212061628793673
1056,0.005918282127419104
1057,0.021619689818412533
1058,0.010815745932151802
1059,0.004605596342081905
1060,0.023940313048714856
1061,0.009165046210562681
1062,0.006252717731519648
1063,0.0073755954355993305
1064,0.009031671240194649
1065,0.03346441832862401
1066,0.009401625253864891
1067,0.046923916517864726
1068,0.009247948961968523
1069,0.005570193951422044
1070,0.026484479479302693
1071,0.010464258947292178
1072,0.018320611923069597
1073,0.005600827231506204
1074,0.0189872391870314
1075,0.012882984882780415
1076,0.03781697221950462
1077,0.006228659657337317
1078,0.0024644146022030056
1079,0.009163327960950542
1080,0.02426710101852344
1081,0.004415708521543615
1082,0.021872193768736316
1083,0.0021615953291782156
1084,0.01020319251049902
1085,0.06238219188524473
1086,0.04139440138613116
1087,0.014554367997867725
1088,0.0018988131312516576
1089,0.015650942485201852
1090,0.004179865958578564
1091,0.0307772127881323
1092,0.04791416156904316
1093,0.06391545525566711
1094,0.011449459106453452
1095,0.015135798673453917
1096,0.009117630604850721
1097,0.004066251109066716
1098,0.021695408637261313
1099,0.004790104229648153
1100,0.00521867756269292
1101,0.022110755822205064
1102,0.010338269015387242
1103,0.002506584683288212
1104,0.007599741902789446
1105,0.021084930209661165
1106,0.0074281948658664245
1107,0.009191766688816943
1108,0.01062490650195608
1109,0.0037266325483049302
1110,0.00449827976843825
1111,0.0018443768170754
1112,0.006093358145270271
1113,0.010655992143034233
1114,0.0070514680228155385
1115,0.028923444851238607
1116,0.05597673108544509
1117,0.03562872594248504
1118,0.008886950398118605
1119,0.010026231567240196
1120,0.040124398922393806
1121,0.009107732930214246
1122,0.007336874383202252
1123,0.008163769931300056
1124,0.010000599399672766
1125,0.009203665083363894
1126,0.011313231188711415
1127,0.06815650262216628
1128,0.02937957234428137
1129,0.05771835152102305
1130,0.0021691947287734675
1131,0.004145933826615421
1132,0.0037484781882235513
1133,0.014761604079364755
1134,0.01253319241859802
1135,0.01719990171892204
1136,0.02225593351488802
1137,0.008552003811379676
1138,0.005619092269919997
1139,0.0038155001596330666
1140,0.0075954532785395285
1141,0.05308707079397509
1142,0.020484441339981684
1143,0.01784123105674602
1144,0.02414499850813638
1145,0.008688629593164883
1146,0.002838964058671755
1147,0.002144165926103261
1148,0.03350527124408785
1149,0.00835905002156251
1150,0.07566712330314185
1151,0.06425905954421113
1152,0.06434479751679811
1153,0.0034703409346336037
1154,0.003058366484159218
1155,0.0199552527062642
1156,0.006367595585497903
1157,0.004302095826424689
1158,0.03283397070759666
1159,0.016702919511011837
1160,0.015970855274891407
1161,0.021175084536069404
1162,0.03038916957974153
1163,0.019579052020611876
1164,0.002570868264521702
1165,0.020006105538109824
1166,0.003859143059372335
1167,0.010479408776576979
1168,0.02537545677484761
1169,0.008165927522249764
1170,0.010572709076832226
1171,0.01489273290984717
1172,0.09107797165433815
1173,0.017006500918738225
1174,0.011093685971616845
1175,0.06182198500996902
1176,0.002400163466805852
1177,0.018506678881548166
1178,0.008279546179104529
1179,0.02237694975765191
1180,0.01609024060947764
1181,0.0034671608328892423
1182,0.010315815724962851
1183,2.256890233211657
1184,0.023546100304279734
1185,0.01572418514234373
1186,0.015071257246459187
1187,0.0030692641128172078
1188,0.041300964438969516
1189,0.019987562956638668
1190,0.007309889322195182
1191,0.020656093138310728
1192,0.037242340356235415
1193,0.06350525737651505
1194,0.03501769507228385
1195,0.003597102564834403
1196,0.013400513650530185
1197,0.027132771904242094
1198,0.029133969029417596
1199,0.05068835010084042
1200,0.04970268654343786
1201,0.01276069059648273
1202,0.017794545858553088
1203,0.0030163519344332448
1204,0.03024047311745066
1205,0.0031100685160727003
1206,0.005923192242313302
1207,0.012722452798889946
1208,0.0023629431596900808
1209,0.08571010334770164
1210,0.08464974719869788
1211,0.0034813349768025663
1212,0.3957063012741352
1213,0.003077073097011335
1214,0.003449649594015739
1215,0.00921065736765978
1216,0.04623643871521891
1217,0.0040882690387053075
1218,0.007974278465041361
1219,0.026583948451382285
1220,0.0199832569876342
1221,0.007401526979562259
1222,0.0331207757085981
1223,0.11637799165216567
1224,0.035609410359054273
1225,0.027726813132916285
1226,0.0046820512212134
1227,0.015222614919246041
1228,0.01220745572438502
1229,0.02348646271477609
1230,0.037503220612531474
1231,0.022575248803469655
1232,0.07429380700315856
1233,0.1590451393412575
1234,0.006797242601880888
1235,0.018097567087098722
1236,0.019964781726912198
1237,0.010859455230896039
1238,0.03122740771609349
1239,0.007136732972940733
